user_id,total_events,page_view_count,search_count,product_click_count,add_to_cart_count,remove_from_cart_count,purchase_count,apply_coupon_count,write_review_count,unique_products,unique_categories,avg_product_price,max_product_price,avg_page_duration_sec,total_page_duration_sec,avg_quantity,max_cart_total,avg_cart_total,has_discount,max_discount_pct,is_member,add_to_cart_ratio,search_to_cart_ratio,did_purchase,primary_device,primary_browser,primary_referral,primary_os
user_1035,40,17,3,9,6,0,3,0,2,40,7,216.34,1199.99,140.23,5609,1.4,2499.99,536.37,1,25,0,0.15,2.0,1,mobile,Chrome,google_search,iOS
user_0345,58,23,7,5,12,6,2,2,1,58,8,256.61,1299.99,140.6,8155,1.48,2499.99,526.71,1,25,0,0.2069,1.7143,1,mobile,Chrome,direct,iOS
user_0859,64,30,9,10,7,1,2,3,2,64,8,262.69,1299.99,205.41,13146,1.72,2499.99,629.99,1,25,0,0.1094,0.7778,1,mobile,Chrome,google_search,iOS
user_0314,44,20,4,8,9,3,0,0,0,44,8,340.5,1199.99,161.32,7098,1.61,2499.99,618.97,1,25,1,0.2045,2.25,0,mobile,Chrome,direct,iOS
user_1670,53,20,10,8,8,5,1,1,0,53,7,373.01,1299.99,178.96,9485,1.51,2499.99,600.37,1,20,0,0.1509,0.8,1,mobile,Chrome,direct,Android
user_0230,54,11,7,13,9,4,7,2,1,54,8,355.13,1299.99,160.83,8685,1.67,2499.99,622.12,1,25,1,0.1667,1.2857,1,mobile,Chrome,direct,iOS
user_1744,49,18,2,9,10,4,2,0,4,49,8,279.2,1299.99,164.06,8039,1.51,2499.99,712.95,1,25,0,0.2041,5.0,1,mobile,Chrome,email_campaign,Android
user_0017,46,19,6,8,6,2,1,2,2,46,8,308.37,1299.99,176.5,8119,1.48,2499.99,622.38,1,25,0,0.1304,1.0,1,mobile,Chrome,direct,Android
user_0818,58,29,11,6,7,0,2,3,0,58,8,312.34,1299.99,164.34,9532,1.66,2499.99,834.73,1,25,0,0.1207,0.6364,1,mobile,Chrome,google_search,iOS
user_1024,38,20,5,4,2,3,2,2,0,38,8,307.69,1099.99,153.08,5817,1.79,2249.99,544.73,1,20,0,0.0526,0.4,1,mobile,Chrome,google_search,iOS
user_1824,59,22,8,13,6,3,3,3,1,59,8,215.4,1299.99,165.47,9763,1.69,2499.99,922.62,1,25,0,0.1017,0.75,1,mobile,Chrome,direct,Android
user_1462,58,24,11,4,13,3,2,1,0,58,8,269.04,999.99,165.91,9623,1.6,2499.99,607.49,1,25,0,0.2241,1.1818,1,mobile,Chrome,direct,iOS
user_1741,57,21,10,9,11,0,1,3,2,57,8,285.61,1199.99,163.54,9322,1.79,2499.99,694.29,1,25,0,0.193,1.1,1,mobile,Chrome,direct,iOS
user_1690,54,25,7,8,8,2,3,1,0,53,8,325.14,1299.99,129.69,7003,1.59,2499.99,539.34,1,25,0,0.1481,1.1429,1,mobile,Chrome,google_search,Android
user_0721,45,17,7,5,10,0,1,4,1,45,7,334.05,1199.99,170.4,7668,1.62,2499.99,793.77,1,25,0,0.2222,1.4286,1,mobile,Chrome,google_search,Android
user_0077,37,17,9,6,2,2,1,0,0,37,7,274.13,1299.99,168.68,6241,1.81,2499.99,440.67,1,25,0,0.0541,0.2222,1,mobile,Safari,google_search,Android
user_0171,41,14,7,5,8,2,4,1,0,41,7,325.06,1299.99,177.85,7292,1.68,2499.99,714.01,1,25,0,0.1951,1.1429,1,mobile,Chrome,google_search,iOS
user_1173,51,23,6,10,6,3,1,1,1,51,8,313.11,1299.99,177.84,9070,1.71,2499.99,500.48,1,25,0,0.1176,1.0,1,mobile,Chrome,direct,Android
user_1183,38,15,4,9,4,3,1,1,1,38,8,310.52,1199.99,220.92,8395,1.37,2499.99,495.65,1,25,0,0.1053,1.0,1,mobile,Chrome,direct,Android
user_1974,57,25,10,9,5,2,2,4,0,57,8,294.2,1299.99,163.47,9318,1.65,2499.99,527.89,1,25,0,0.0877,0.5,1,mobile,Chrome,direct,iOS
user_1535,56,15,12,7,8,5,5,2,2,56,8,294.08,1299.99,188.79,10572,1.71,2499.99,713.92,1,25,0,0.1429,0.6667,1,mobile,Chrome,direct,iOS
user_0628,47,26,6,6,4,3,1,0,1,47,7,287.76,1299.99,158.21,7436,1.47,2249.99,503.29,1,20,0,0.0851,0.6667,1,mobile,Chrome,direct,iOS
user_0403,45,17,9,6,9,0,2,0,2,45,8,293.83,1299.99,174.11,7835,1.73,2499.99,610.88,1,25,0,0.2,1.0,1,mobile,Chrome,direct,iOS
user_0439,58,26,7,11,5,2,2,2,3,57,8,272.24,1299.99,151.12,8765,1.52,2499.99,513.61,1,25,0,0.0862,0.7143,1,mobile,Chrome,google_search,iOS
user_1991,53,28,9,7,6,1,2,0,0,53,7,265.62,1199.99,167.04,8853,1.45,2499.99,581.31,1,25,0,0.1132,0.6667,1,mobile,Chrome,direct,iOS
user_1626,60,18,16,8,9,5,2,1,1,60,8,334.28,1299.99,178.35,10701,1.5,2499.99,696.99,1,25,0,0.15,0.5625,1,mobile,Chrome,google_search,iOS
user_1335,46,16,9,3,7,6,1,3,1,46,8,299.83,1099.99,202.52,9316,1.61,2499.99,686.29,1,25,0,0.1522,0.7778,1,mobile,Chrome,social_media,iOS
user_1048,54,25,8,10,5,2,1,0,3,54,8,331.86,1299.99,178.93,9662,1.37,2249.99,462.95,1,25,0,0.0926,0.625,1,mobile,Chrome,direct,iOS
user_1172,50,25,7,5,6,3,1,1,2,50,8,310.49,1299.99,172.86,8643,1.68,2499.99,609.79,1,25,0,0.12,0.8571,1,mobile,Chrome,direct,iOS
user_0384,41,20,4,4,10,1,2,0,0,41,8,355.37,1299.99,111.63,4577,1.63,1999.99,670.36,1,25,0,0.2439,2.5,1,mobile,Chrome,direct,iOS
user_0733,54,23,9,5,9,1,5,1,1,54,7,281.02,1299.99,169.31,9143,1.74,2499.99,701.47,1,25,0,0.1667,1.0,1,mobile,Chrome,direct,iOS
user_0447,48,16,8,7,9,3,3,1,1,47,8,206.24,1199.99,166.08,7972,1.65,2499.99,582.07,1,25,0,0.1875,1.125,1,mobile,Chrome,google_search,iOS
user_1087,48,19,6,8,9,4,2,0,0,48,8,265.55,1199.99,176.0,8448,1.77,2499.99,767.91,1,25,0,0.1875,1.5,1,mobile,Chrome,google_search,iOS
user_1788,54,22,9,9,11,0,3,0,0,52,8,294.35,1299.99,217.89,11766,1.76,2499.99,658.05,1,25,0,0.2037,1.2222,1,mobile,Chrome,google_search,Android
user_1702,51,20,8,6,6,1,7,1,2,50,7,312.78,1199.99,112.1,5717,1.53,2499.99,652.54,1,20,0,0.1176,0.75,1,mobile,Chrome,google_search,iOS
user_1749,52,26,6,7,8,4,1,0,0,52,8,205.1,1199.99,193.96,10086,1.35,2249.99,551.05,1,25,0,0.1538,1.3333,1,mobile,Chrome,direct,iOS
user_1279,45,21,4,5,7,3,4,0,1,45,7,225.07,1299.99,169.62,7633,1.8,2499.99,853.55,1,25,0,0.1556,1.75,1,mobile,Chrome,direct,iOS
user_0390,43,18,4,6,4,2,7,1,1,42,8,310.59,1299.99,178.88,7692,1.56,2499.99,506.73,1,25,0,0.093,1.0,1,mobile,Chrome,google_search,Android
user_0625,53,20,10,9,8,2,4,0,0,53,8,278.41,1299.99,162.36,8605,1.6,2499.99,677.54,1,25,0,0.1509,0.8,1,mobile,Chrome,direct,iOS
user_0563,50,19,7,7,12,2,3,0,0,50,8,299.15,1299.99,123.08,6154,1.5,1799.99,430.59,1,25,0,0.24,1.7143,1,mobile,Chrome,google_search,iOS
user_1886,59,27,9,9,9,1,3,1,0,58,8,269.94,1199.99,146.05,8617,1.69,2499.99,618.38,1,25,0,0.1525,1.0,1,mobile,Chrome,direct,iOS
user_1815,50,17,4,9,12,4,2,1,1,50,8,235.62,1199.99,179.58,8979,1.44,2499.99,679.29,1,25,0,0.24,3.0,1,mobile,Chrome,google_search,iOS
user_0389,55,23,7,8,9,4,4,0,0,55,8,312.5,1099.99,155.96,8578,1.76,2249.99,445.08,1,25,0,0.1636,1.2857,1,mobile,Chrome,direct,iOS
user_0728,43,24,5,4,6,0,2,2,0,41,7,397.05,1299.99,173.7,7469,1.44,2499.99,749.53,1,25,1,0.1395,1.2,1,mobile,Chrome,google_search,iOS
user_0197,58,23,13,7,8,4,1,0,2,58,8,255.64,1199.99,188.88,10955,1.62,2499.99,577.15,1,25,0,0.1379,0.6154,1,mobile,Chrome,google_search,iOS
user_1219,51,14,5,9,12,2,7,2,0,50,8,339.12,1299.99,152.24,7764,1.59,1999.99,549.3,1,25,0,0.2353,2.4,1,mobile,Chrome,direct,Android
user_1706,49,16,6,4,11,2,5,2,3,49,7,348.67,1299.99,145.47,7128,1.49,2499.99,574.48,1,25,0,0.2245,1.8333,1,mobile,Chrome,direct,iOS
user_0718,50,20,8,8,9,2,1,2,0,50,7,286.29,1299.99,195.36,9768,1.52,2249.99,670.09,1,25,0,0.18,1.125,1,mobile,Chrome,direct,iOS
user_1402,48,13,7,11,12,2,2,0,1,48,8,220.28,1099.99,148.94,7149,1.77,2499.99,436.14,1,25,0,0.25,1.7143,1,mobile,Chrome,direct,Android
user_1519,45,20,4,7,9,0,3,1,1,44,8,298.22,1199.99,162.36,7306,1.53,2499.99,521.43,1,25,0,0.2,2.25,1,mobile,Chrome,google_search,iOS
user_0638,50,22,8,6,5,4,3,2,0,50,8,223.05,1199.99,152.76,7638,1.74,2499.99,586.99,1,20,0,0.1,0.625,1,desktop,Chrome,google_search,iOS
user_1755,43,16,6,9,6,3,2,1,0,43,8,319.54,1199.99,139.84,6013,1.56,2499.99,585.22,1,20,0,0.1395,1.0,1,mobile,Chrome,direct,iOS
user_1492,55,20,11,10,6,2,3,1,2,55,8,275.07,1199.99,219.82,12090,1.53,2499.99,739.72,1,20,0,0.1091,0.5455,1,desktop,Chrome,google_search,Android
user_0254,40,17,6,6,5,3,1,1,1,40,8,286.14,1299.99,151.68,6067,1.43,1999.99,602.99,1,25,0,0.125,0.8333,1,mobile,Chrome,google_search,Android
user_0830,46,14,7,9,6,5,0,3,2,46,8,303.42,1099.99,147.04,6764,1.5,2499.99,543.14,1,25,1,0.1304,0.8571,0,mobile,Chrome,direct,Android
user_1800,39,22,4,4,7,1,0,1,0,39,8,228.93,1099.99,189.41,7387,1.51,2499.99,559.09,1,25,0,0.1795,1.75,0,mobile,Chrome,direct,iOS
user_0369,55,22,6,6,7,6,4,4,0,55,8,293.33,1299.99,145.58,8007,1.65,2499.99,615.08,1,25,0,0.1273,1.1667,1,mobile,Chrome,direct,Android
user_1443,48,25,5,5,6,0,4,1,2,48,8,379.08,1299.99,159.4,7651,1.63,2499.99,816.03,1,25,0,0.125,1.2,1,mobile,Chrome,direct,iOS
user_0383,50,25,8,5,5,2,1,1,3,50,8,221.51,1299.99,173.18,8659,1.7,2499.99,608.49,1,25,0,0.1,0.625,1,mobile,Chrome,direct,Android
user_0288,50,18,4,11,9,3,4,0,1,50,8,209.25,1199.99,163.6,8180,1.68,2499.99,720.79,1,25,0,0.18,2.25,1,mobile,Chrome,google_search,iOS
user_0378,48,17,6,14,5,0,3,2,1,48,8,331.47,1299.99,152.0,7296,1.71,2499.99,671.55,1,25,0,0.1042,0.8333,1,mobile,Safari,direct,Android
user_1483,49,18,8,9,8,2,2,1,1,49,8,288.12,1299.99,142.8,6997,1.53,2499.99,691.72,1,25,0,0.1633,1.0,1,mobile,Chrome,google_search,Android
user_1368,56,25,8,4,9,4,3,2,1,56,8,317.33,1299.99,129.13,7231,1.68,2499.99,630.97,1,25,0,0.1607,1.125,1,mobile,Chrome,google_search,iOS
user_0905,60,28,6,8,9,2,2,4,1,60,8,305.56,1299.99,139.12,8347,1.87,2499.99,571.07,1,25,0,0.15,1.5,1,mobile,Chrome,direct,iOS
user_1998,55,18,9,10,9,6,1,2,0,51,8,366.72,1299.99,188.2,10351,1.96,2499.99,728.99,1,25,0,0.1636,1.0,1,mobile,Chrome,direct,Android
user_1586,52,22,6,9,7,4,3,1,0,52,8,223.4,1299.99,123.83,6439,1.46,2499.99,576.53,1,25,0,0.1346,1.1667,1,mobile,Chrome,direct,Android
user_0444,57,29,9,9,7,2,0,0,1,57,8,278.95,1299.99,179.86,10252,1.72,2249.99,549.03,1,25,0,0.1228,0.7778,0,mobile,Chrome,google_search,iOS
user_0640,47,15,10,8,8,3,2,0,1,46,8,225.15,1099.99,182.4,8573,1.66,2499.99,814.88,1,25,0,0.1702,0.8,1,mobile,Chrome,direct,Android
user_0529,50,19,6,9,12,0,2,1,1,50,8,367.12,1299.99,187.94,9397,1.72,2499.99,530.29,1,25,1,0.24,2.0,1,mobile,Chrome,direct,iOS
user_0966,43,16,8,7,7,1,3,0,1,43,8,271.28,1099.99,185.3,7968,1.79,2499.99,799.64,1,25,0,0.1628,0.875,1,mobile,Chrome,direct,iOS
user_1489,59,24,9,12,11,0,2,1,0,59,8,332.65,1199.99,208.02,12273,1.39,2499.99,690.92,1,25,0,0.1864,1.2222,1,mobile,Chrome,direct,iOS
user_0535,48,18,6,6,7,6,3,1,1,48,8,284.49,1299.99,168.83,8104,1.69,2249.99,523.22,1,20,0,0.1458,1.1667,1,mobile,Chrome,google_search,iOS
user_0977,46,17,7,7,8,1,3,2,1,46,8,278.92,1299.99,194.87,8964,1.57,2499.99,555.97,1,25,0,0.1739,1.1429,1,mobile,Chrome,google_search,iOS
user_1119,44,26,7,3,5,0,1,2,0,44,7,291.99,1199.99,132.91,5848,1.57,2499.99,582.94,1,20,0,0.1136,0.7143,1,mobile,Chrome,direct,iOS
user_1882,46,19,3,9,9,0,4,2,0,45,8,278.81,1299.99,171.61,7894,1.61,2499.99,695.97,1,25,1,0.1957,3.0,1,desktop,Chrome,direct,iOS
user_1224,53,24,5,10,6,1,6,1,0,51,8,261.89,1199.99,125.17,6634,1.47,2499.99,557.54,1,25,0,0.1132,1.2,1,mobile,Chrome,direct,iOS
user_0320,61,28,9,6,10,2,1,3,2,61,8,321.93,1299.99,173.8,10602,1.52,2499.99,624.42,1,25,0,0.1639,1.1111,1,mobile,Chrome,direct,iOS
user_1482,43,20,5,9,3,2,3,1,0,43,8,291.8,1299.99,170.09,7314,1.77,2499.99,546.73,1,20,0,0.0698,0.6,1,mobile,Chrome,direct,iOS
user_1231,29,11,4,5,4,1,1,2,1,29,8,212.06,999.99,159.17,4616,1.41,2499.99,724.3,1,25,1,0.1379,1.0,1,mobile,Chrome,direct,iOS
user_1679,51,28,7,7,6,0,1,2,0,51,7,294.26,1199.99,151.39,7721,1.55,2499.99,666.26,1,25,0,0.1176,0.8571,1,desktop,Chrome,direct,Android
user_0889,54,21,7,8,9,5,2,2,0,54,8,301.69,1199.99,176.26,9518,1.65,2249.99,570.73,1,20,0,0.1667,1.2857,1,desktop,Chrome,direct,iOS
user_1838,44,23,6,8,1,3,2,1,0,44,8,310.42,1299.99,180.52,7943,1.45,2499.99,600.56,1,25,1,0.0227,0.1667,1,mobile,Chrome,google_search,iOS
user_0374,45,14,11,4,3,4,7,0,2,45,8,226.47,1299.99,147.36,6631,1.71,2499.99,598.77,1,25,0,0.0667,0.2727,1,mobile,Chrome,direct,iOS
user_0741,55,26,10,7,6,0,1,3,2,55,8,275.64,1299.99,128.4,7062,1.6,2499.99,731.54,1,25,0,0.1091,0.6,1,mobile,Chrome,direct,iOS
user_1761,59,24,8,10,7,3,5,2,0,59,8,280.31,1299.99,143.31,8455,1.83,2499.99,647.62,1,25,0,0.1186,0.875,1,mobile,Safari,direct,iOS
user_0386,45,15,5,10,9,4,1,1,0,44,8,345.22,1299.99,113.8,5121,1.73,2249.99,766.1,1,25,0,0.2,1.8,1,mobile,Chrome,direct,Android
user_0503,52,21,7,3,11,5,0,4,1,51,7,287.35,1299.99,164.83,8571,1.63,2499.99,747.49,1,25,0,0.2115,1.5714,0,mobile,Chrome,direct,iOS
user_1115,48,21,10,9,4,0,4,0,0,48,7,371.18,1299.99,189.19,9081,1.75,2499.99,676.97,1,25,0,0.0833,0.4,1,mobile,Chrome,direct,Android
user_1211,48,21,6,8,8,3,0,2,0,48,8,311.5,1199.99,185.56,8907,1.5,2249.99,420.82,1,25,1,0.1667,1.3333,0,mobile,Chrome,direct,iOS
user_1137,61,25,10,9,8,2,4,1,2,61,8,326.54,1299.99,166.1,10132,1.72,2499.99,633.35,1,25,0,0.1311,0.8,1,mobile,Chrome,direct,Android
user_1079,42,18,8,4,5,2,2,3,0,41,8,347.14,1299.99,152.93,6423,1.57,2499.99,386.78,1,20,0,0.119,0.625,1,mobile,Chrome,google_search,iOS
user_1599,47,14,7,10,6,2,5,1,2,46,8,298.3,999.99,179.04,8415,1.68,2499.99,738.18,1,25,0,0.1277,0.8571,1,mobile,Chrome,google_search,Android
user_1655,52,20,6,8,7,1,6,2,2,51,7,306.55,1299.99,171.23,8904,1.54,2499.99,638.74,1,25,0,0.1346,1.1667,1,mobile,Chrome,direct,iOS
user_1403,54,24,10,8,6,5,0,1,0,54,8,203.65,999.99,134.81,7280,1.54,2499.99,582.86,1,25,0,0.1111,0.6,0,mobile,Chrome,direct,iOS
user_1533,40,10,9,9,7,1,3,0,1,40,8,398.64,1199.99,168.33,6733,1.73,2499.99,577.99,1,20,1,0.175,0.7778,1,mobile,Chrome,google_search,iOS
user_1578,38,16,4,6,7,2,1,1,1,38,8,271.24,1299.99,124.89,4746,1.55,2499.99,646.04,1,25,0,0.1842,1.75,1,mobile,Chrome,google_search,iOS
user_0067,68,29,5,12,12,1,5,3,1,68,8,277.02,1299.99,192.07,13061,1.54,2499.99,579.92,1,25,0,0.1765,2.4,1,mobile,Chrome,google_search,iOS
user_1295,48,18,11,9,6,1,1,2,0,47,7,204.86,1299.99,219.58,10540,1.75,2499.99,651.03,1,25,0,0.125,0.5455,1,desktop,Chrome,direct,iOS
user_0388,48,23,7,7,5,1,2,2,1,47,8,280.11,1299.99,146.19,7017,1.58,2499.99,690.09,1,25,0,0.1042,0.7143,1,mobile,Chrome,direct,iOS
user_1716,56,24,5,9,10,2,4,2,0,56,7,275.81,1199.99,139.8,7829,1.79,2499.99,367.4,1,20,0,0.1786,2.0,1,desktop,Chrome,direct,iOS
user_0659,55,29,6,11,5,0,3,1,0,55,8,198.82,1199.99,182.07,10014,1.6,2499.99,722.81,1,25,0,0.0909,0.8333,1,mobile,Chrome,direct,Android
user_1394,62,19,10,9,12,6,5,0,1,62,8,329.24,1299.99,166.05,10295,1.45,2499.99,694.18,1,25,1,0.1935,1.2,1,mobile,Chrome,google_search,iOS
user_1687,45,17,6,13,4,2,1,2,0,45,8,331.23,1199.99,130.09,5854,1.44,2499.99,512.32,1,25,0,0.0889,0.6667,1,mobile,Chrome,direct,Windows
user_1921,52,22,7,4,11,5,2,0,1,50,8,290.04,1299.99,164.5,8554,1.71,2249.99,535.76,1,25,0,0.2115,1.5714,1,mobile,Chrome,direct,Android
user_1475,46,17,3,6,5,8,4,2,1,46,8,327.16,1299.99,144.46,6645,1.83,2499.99,511.19,1,25,0,0.1087,1.6667,1,mobile,Chrome,google_search,iOS
user_1822,53,29,4,9,4,2,3,2,0,53,8,296.93,1199.99,137.98,7313,1.62,2499.99,632.54,1,25,0,0.0755,1.0,1,mobile,Chrome,direct,iOS
user_0360,62,25,11,8,8,3,4,2,1,62,8,364.68,1299.99,196.39,12176,1.68,2499.99,675.47,1,25,0,0.129,0.7273,1,mobile,Chrome,direct,Android
user_1592,45,25,8,7,2,0,0,2,1,45,8,285.71,1299.99,214.11,9635,1.64,2499.99,562.32,1,25,0,0.0444,0.25,0,mobile,Chrome,google_search,Android
user_1530,52,23,9,3,8,4,2,3,0,52,8,285.43,1299.99,142.0,7384,1.56,2499.99,714.7,1,25,0,0.1538,0.8889,1,mobile,Chrome,google_search,iOS
user_1845,68,27,7,7,15,5,5,1,1,68,8,296.11,1299.99,140.25,9537,1.5,2499.99,580.87,1,25,0,0.2206,2.1429,1,mobile,Chrome,direct,iOS
user_0188,54,24,8,6,9,2,3,2,0,54,8,282.72,1299.99,166.33,8982,1.67,2499.99,657.03,1,25,0,0.1667,1.125,1,mobile,Chrome,google_search,iOS
user_1873,59,21,5,17,8,1,5,1,1,59,8,314.35,1299.99,214.25,12641,1.69,2499.99,807.45,1,25,0,0.1356,1.6,1,mobile,Chrome,direct,iOS
user_0341,44,20,6,6,7,0,3,0,2,44,7,311.13,1199.99,117.64,5176,1.86,2499.99,609.65,1,25,0,0.1591,1.1667,1,mobile,Chrome,google_search,Android
user_0108,50,19,11,10,6,0,2,2,0,49,8,253.33,1099.99,162.82,8141,1.66,2499.99,500.89,1,25,0,0.12,0.5455,1,mobile,Chrome,direct,iOS
user_0489,56,25,4,12,8,2,2,2,1,55,8,211.62,1099.99,177.93,9964,1.8,2499.99,757.13,1,25,0,0.1429,2.0,1,mobile,Chrome,social_media,iOS
user_0729,63,17,8,8,14,3,3,8,2,63,8,317.31,1299.99,186.71,11763,1.57,2499.99,529.67,1,25,0,0.2222,1.75,1,mobile,Chrome,direct,iOS
user_0597,49,17,7,12,5,4,2,0,2,49,8,335.46,1299.99,171.73,8415,1.57,2249.99,662.75,1,25,0,0.102,0.7143,1,mobile,Chrome,direct,iOS
user_1029,43,16,3,5,9,3,0,3,4,43,8,257.42,1199.99,182.51,7848,1.58,2499.99,577.66,1,25,0,0.2093,3.0,0,mobile,Chrome,direct,Android
user_1918,51,22,5,3,7,2,8,3,1,51,8,263.97,1199.99,163.43,8335,1.82,2499.99,697.83,1,25,0,0.1373,1.4,1,mobile,Chrome,direct,iOS
user_0007,44,18,12,3,4,2,2,3,0,44,7,235.1,1199.99,187.36,8244,1.7,2249.99,455.56,1,20,0,0.0909,0.3333,1,mobile,Chrome,direct,Android
user_0101,60,24,13,11,7,0,4,1,0,59,8,243.01,1299.99,138.18,8291,1.63,2499.99,751.91,1,25,0,0.1167,0.5385,1,mobile,Chrome,direct,iOS
user_0633,56,22,13,4,8,4,1,0,4,56,8,272.79,1299.99,200.91,11251,1.57,2499.99,608.2,1,25,0,0.1429,0.6154,1,mobile,Safari,direct,Android
user_0833,42,20,11,5,4,2,0,0,0,42,7,270.35,1299.99,123.31,5179,1.9,2499.99,720.82,1,25,0,0.0952,0.3636,0,mobile,Chrome,direct,Android
user_1193,39,15,6,2,9,4,1,0,2,39,8,259.9,1299.99,170.26,6640,2.08,2499.99,690.38,1,25,1,0.2308,1.5,1,mobile,Chrome,google_search,iOS
user_1155,39,21,6,5,6,0,0,1,0,39,8,252.82,1299.99,167.51,6533,1.59,2499.99,549.61,1,25,0,0.1538,1.0,0,mobile,Chrome,google_search,iOS
user_0903,53,17,11,5,12,3,2,0,3,52,8,257.98,1199.99,181.62,9626,1.74,2499.99,688.01,1,25,0,0.2264,1.0909,1,mobile,Chrome,google_search,iOS
user_0744,48,18,10,7,2,4,2,3,2,47,8,303.08,1299.99,189.19,9081,1.48,2499.99,606.14,1,25,0,0.0417,0.2,1,mobile,Chrome,direct,iOS
user_0400,44,13,8,10,6,3,0,2,2,44,8,260.06,1099.99,144.34,6351,1.68,2499.99,500.67,1,25,0,0.1364,0.75,0,mobile,Chrome,direct,iOS
user_0293,46,22,6,8,7,0,2,1,0,45,8,286.2,1099.99,182.24,8383,1.7,2249.99,481.62,1,25,0,0.1522,1.1667,1,mobile,Chrome,direct,iOS
user_0722,54,17,13,9,9,2,1,1,2,54,8,319.95,1299.99,201.06,10857,1.67,2499.99,555.36,1,25,0,0.1667,0.6923,1,mobile,Chrome,google_search,Android
user_0817,46,20,8,7,5,4,1,1,0,46,8,210.83,1299.99,169.67,7805,1.63,2499.99,680.42,1,20,0,0.1087,0.625,1,mobile,Chrome,google_search,Android
user_1222,54,27,11,4,7,3,1,1,0,54,7,393.33,1299.99,165.74,8950,1.72,2499.99,874.06,1,25,0,0.1296,0.6364,1,mobile,Chrome,direct,Android
user_0681,56,24,11,9,6,1,3,1,1,56,8,315.31,1199.99,199.5,11172,1.73,2499.99,752.94,1,25,0,0.1071,0.5455,1,mobile,Chrome,direct,Android
user_0975,46,19,5,9,5,4,2,1,1,46,8,241.91,1299.99,185.39,8528,1.57,2499.99,675.86,1,25,0,0.1087,1.0,1,mobile,Chrome,google_search,iOS
user_1431,42,18,7,6,3,3,2,2,1,42,8,307.09,1199.99,209.29,8790,1.74,2499.99,571.54,1,20,0,0.0714,0.4286,1,mobile,Chrome,google_search,iOS
user_0796,51,16,7,13,7,0,2,0,6,51,8,282.36,1199.99,157.14,8014,1.53,2499.99,644.01,1,25,0,0.1373,1.0,1,mobile,Chrome,direct,iOS
user_1324,47,16,8,12,8,2,0,1,0,46,8,255.98,1199.99,184.17,8656,1.89,2499.99,533.93,1,25,0,0.1702,1.0,0,mobile,Chrome,google_search,iOS
user_1067,46,12,10,9,8,2,4,1,0,46,7,210.61,1099.99,169.35,7790,1.78,2499.99,554.56,1,20,1,0.1739,0.8,1,mobile,Chrome,google_search,Android
user_1101,35,18,1,7,4,1,1,0,3,35,8,244.45,1099.99,173.0,6055,1.57,2499.99,483.7,1,25,0,0.1143,4.0,1,mobile,Chrome,google_search,iOS
user_1664,53,24,8,9,7,2,1,2,0,53,7,353.44,1299.99,179.62,9520,1.74,2499.99,667.54,1,20,0,0.1321,0.875,1,mobile,Chrome,direct,iOS
user_0671,48,15,9,7,5,4,6,1,1,46,8,312.99,1299.99,172.6,8285,1.42,1799.99,522.59,1,25,0,0.1042,0.5556,1,mobile,Chrome,google_search,iOS
user_0348,55,26,7,11,5,2,1,3,0,55,8,263.94,1099.99,190.07,10454,1.35,2499.99,600.63,1,25,0,0.0909,0.7143,1,mobile,Chrome,direct,iOS
user_1580,52,21,13,6,6,1,0,3,2,52,8,326.79,1299.99,202.02,10505,1.73,2249.99,667.39,1,25,0,0.1154,0.4615,0,mobile,Chrome,direct,Android
user_0583,56,29,3,4,7,2,7,2,2,56,8,310.32,1299.99,161.41,9039,1.68,2249.99,545.44,1,20,0,0.125,2.3333,1,mobile,Chrome,direct,Android
user_1934,60,28,4,10,10,3,1,3,1,59,8,311.93,1299.99,105.38,6323,1.35,2499.99,821.32,1,25,0,0.1667,2.5,1,mobile,Chrome,google_search,iOS
user_0766,49,24,4,2,9,4,4,2,0,49,7,230.46,1299.99,165.73,8121,1.47,2499.99,745.91,1,25,0,0.1837,2.25,1,mobile,Chrome,direct,iOS
user_1615,50,16,4,12,9,1,1,7,0,50,8,307.81,1299.99,153.02,7651,1.68,2249.99,597.39,1,25,0,0.18,2.25,1,mobile,Chrome,direct,iOS
user_0855,47,22,5,10,5,1,1,3,0,47,8,344.63,1299.99,159.77,7509,1.57,2499.99,533.5,1,25,0,0.1064,1.0,1,desktop,Chrome,direct,iOS
user_1869,54,17,7,15,7,3,3,1,1,54,8,259.55,1299.99,151.37,8174,1.54,2499.99,533.79,1,25,0,0.1296,1.0,1,mobile,Chrome,direct,Android
user_1372,52,28,10,4,7,1,2,0,0,52,8,235.22,1299.99,165.98,8631,1.52,2499.99,646.34,1,25,0,0.1346,0.7,1,mobile,Chrome,direct,Android
user_1084,58,24,10,8,11,3,2,0,0,58,8,262.79,1099.99,156.71,9089,1.76,2499.99,550.08,1,25,1,0.1897,1.1,1,mobile,Chrome,google_search,Android
user_0505,55,24,4,11,7,3,4,1,1,54,8,260.96,1099.99,142.73,7850,1.82,2499.99,726.72,1,25,0,0.1273,1.75,1,desktop,Chrome,direct,Android
user_1992,55,22,5,10,8,1,7,1,1,55,8,364.97,1299.99,184.71,10159,1.75,2499.99,570.81,1,25,0,0.1455,1.6,1,mobile,Chrome,direct,iOS
user_0960,50,22,3,8,10,4,2,1,0,50,8,290.44,1099.99,165.14,8257,1.48,2499.99,621.99,1,25,0,0.2,3.3333,1,mobile,Chrome,direct,iOS
